Prov_res	Procom_res	Prov_lav	Procom_lav	Pendolari
008	008020	008	008020	64
008	008024	008	008020	1
008	008026	008	008020	4
008	008027	008	008020	6
008	008030	008	008020	6
008	008031	008	008020	191
008	008033	008	008020	7
008	008039	008	008020	1
008	008041	008	008020	1
008	008042	008	008020	9
008	008045	008	008020	19
008	008046	008	008020	4
008	008047	008	008020	3
008	008052	008	008020	3
008	008054	008	008020	5
008	008055	008	008020	6
008	008059	008	008020	4
008	008064	008	008020	1
008	008066	008	008020	3
008	008067	008	008020	1
009	009001	008	008020	1
009	009002	008	008020	1
009	009006	008	008020	1
009	009010	008	008020	1
009	009015	008	008020	1
009	009029	008	008020	1
009	009034	008	008020	1
009	009052	008	008020	1
009	009066	008	008020	1
010	010025	008	008020	1
008	008021	008	008021	76
008	008022	008	008021	6
008	008024	008	008021	4
008	008030	008	008021	2
008	008031	008	008021	17
008	008041	008	008021	4
008	008044	008	008021	1
008	008054	008	008021	7
008	008055	008	008021	7
008	008056	008	008021	4
008	008059	008	008021	4
009	009004	008	008021	1
008	008022	008	008022	30
008	008031	008	008022	22
008	008041	008	008022	2
008	008047	008	008022	1
008	008055	008	008022	1
008	008059	008	008022	1
004	004005	008	008023	1
008	008023	008	008023	9
008	008042	008	008023	2
008	008046	008	008023	5
009	009002	008	008023	2
008	008006	008	008024	1
008	008014	008	008024	2
008	008021	008	008024	23
008	008024	008	008024	25
008	008031	008	008024	7
008	008035	008	008024	1
008	008054	008	008024	7
008	008055	008	008024	6
008	008059	008	008024	5
008	008061	008	008024	1
009	009006	008	008024	1
008	008019	008	008025	1
008	008025	008	008025	34
008	008026	008	008025	11
008	008027	008	008025	7
008	008028	008	008025	7
008	008045	008	008025	5
008	008047	008	008025	1
008	008055	008	008025	3
009	009059	008	008025	2
005	005106	008	008026	1
008	008017	008	008026	3
008	008025	008	008026	11
008	008026	008	008026	116
008	008027	008	008026	36
008	008028	008	008026	16
008	008030	008	008026	2
008	008031	008	008026	53
008	008045	008	008026	4
008	008049	008	008026	1
008	008050	008	008026	1
008	008052	008	008026	15
008	008054	008	008026	1
008	008055	008	008026	4
008	008059	008	008026	4
008	008063	008	008026	1
009	009001	008	008026	1
009	009002	008	008026	2
009	009006	008	008026	4
009	009023	008	008026	1
009	009024	008	008026	1
009	009059	008	008026	1
010	010032	008	008026	1
001	001115	008	008027	1
001	001272	008	008027	1
001	001292	008	008027	1
004	004005	008	008027	1
005	005080	008	008027	1
008	008010	008	008027	6
008	008017	008	008027	53
008	008018	008	008027	9
008	008019	008	008027	7
008	008020	008	008027	1
008	008021	008	008027	6
008	008024	008	008027	5
008	008025	008	008027	49
008	008026	008	008027	314
008	008027	008	008027	858
008	008028	008	008027	101
008	008030	008	008027	7
008	008031	008	008027	534
008	008033	008	008027	2
008	008039	008	008027	1
008	008041	008	008027	4
008	008045	008	008027	29
008	008046	008	008027	2
008	008052	008	008027	192
008	008054	008	008027	9
008	008055	008	008027	12
008	008056	008	008027	1
008	008059	008	008027	5
008	008064	008	008027	9
008	008067	008	008027	20
009	009001	008	008027	9
009	009002	008	008027	11
009	009004	008	008027	1
009	009006	008	008027	37
009	009007	008	008027	1
009	009011	008	008027	1
009	009015	008	008027	1
009	009024	008	008027	1
009	009025	008	008027	2
009	009029	008	008027	2
009	009030	008	008027	1
009	009033	008	008027	3
009	009034	008	008027	2
009	009052	008	008027	1
009	009056	008	008027	1
009	009059	008	008027	4
009	009061	008	008027	2
009	009068	008	008027	1
010	010025	008	008027	2
012	012119	008	008027	1
015	015146	008	008027	2
034	034027	008	008027	3
034	034032	008	008027	3
008	008017	008	008028	3
008	008025	008	008028	6
008	008026	008	008028	5
008	008027	008	008028	31
008	008028	008	008028	83
008	008030	008	008028	1
008	008031	008	008028	25
008	008052	008	008028	12
009	009002	008	008028	1
009	009006	008	008028	1
009	009033	008	008028	1
009	009049	008	008028	1
009	009068	008	008028	1
008	008001	008	008029	2
008	008002	008	008029	7
008	008008	008	008029	26
008	008011	008	008029	36
008	008015	008	008029	2
008	008029	008	008029	261
008	008031	008	008029	2
008	008032	008	008029	8
008	008039	008	008029	4
008	008040	008	008029	1
008	008043	008	008029	1
008	008051	008	008029	8
008	008053	008	008029	9
008	008055	008	008029	6
008	008058	008	008029	7
008	008063	008	008029	18
008	008065	008	008029	38
012	012050	008	008029	1
008	008024	008	008030	2
008	008027	008	008030	2
008	008030	008	008030	78
008	008031	008	008030	63
008	008047	008	008030	6
008	008050	008	008030	1
008	008054	008	008030	1
008	008056	008	008030	1
008	008064	008	008030	3
009	009024	008	008030	1
001	001156	008	008031	2
001	001272	008	008031	5
003	003158	008	008031	3
004	004005	008	008031	1
004	004031	008	008031	3
004	004039	008	008031	1
004	004078	008	008031	1
004	004095	008	008031	4
004	004110	008	008031	1
004	004117	008	008031	1
004	004155	008	008031	13
005	005001	008	008031	5
005	005005	008	008031	1
005	005011	008	008031	1
006	006003	008	008031	1
006	006106	008	008031	1
006	006174	008	008031	1
008	008001	008	008031	5
008	008003	008	008031	5
008	008004	008	008031	6
008	008005	008	008031	31
008	008006	008	008031	30
008	008007	008	008031	5
008	008008	008	008031	111
008	008009	008	008031	9
008	008010	008	008031	85
008	008011	008	008031	58
008	008012	008	008031	34
008	008014	008	008031	34
008	008015	008	008031	1
008	008016	008	008031	21
008	008017	008	008031	49
008	008018	008	008031	42
008	008019	008	008031	71
008	008020	008	008031	69
008	008021	008	008031	99
008	008022	008	008031	62
008	008023	008	008031	10
008	008024	008	008031	83
008	008025	008	008031	46
008	008026	008	008031	147
008	008027	008	008031	273
008	008028	008	008031	82
008	008029	008	008031	15
008	008030	008	008031	222
008	008031	008	008031	10596
008	008032	008	008031	10
008	008033	008	008031	31
008	008034	008	008031	9
008	008035	008	008031	6
008	008037	008	008031	11
008	008039	008	008031	41
008	008040	008	008031	9
008	008041	008	008031	31
008	008042	008	008031	78
008	008043	008	008031	4
008	008044	008	008031	27
008	008045	008	008031	431
008	008046	008	008031	30
008	008047	008	008031	50
008	008048	008	008031	8
008	008049	008	008031	16
008	008050	008	008031	80
008	008052	008	008031	129
008	008053	008	008031	12
008	008054	008	008031	123
008	008055	008	008031	763
008	008056	008	008031	91
008	008057	008	008031	2
008	008058	008	008031	10
008	008059	008	008031	308
008	008060	008	008031	7
008	008061	008	008031	2
008	008062	008	008031	13
008	008063	008	008031	80
008	008064	008	008031	48
008	008065	008	008031	247
008	008066	008	008031	6
008	008067	008	008031	26
008	008068	008	008031	8
009	009001	008	008031	25
009	009002	008	008031	45
009	009003	008	008031	2
009	009004	008	008031	2
009	009005	008	008031	1
009	009006	008	008031	95
009	009007	008	008031	2
009	009008	008	008031	1
009	009010	008	008031	1
009	009011	008	008031	3
009	009012	008	008031	6
009	009013	008	008031	1
009	009015	008	008031	2
009	009016	008	008031	1
009	009017	008	008031	2
009	009019	008	008031	1
009	009022	008	008031	2
009	009024	008	008031	3
009	009025	008	008031	7
009	009029	008	008031	5
009	009030	008	008031	3
009	009031	008	008031	2
009	009033	008	008031	7
009	009034	008	008031	7
009	009035	008	008031	2
009	009038	008	008031	1
009	009039	008	008031	1
009	009042	008	008031	1
009	009043	008	008031	1
009	009044	008	008031	1
009	009045	008	008031	3
009	009046	008	008031	1
009	009049	008	008031	2
009	009052	008	008031	3
009	009056	008	008031	19
009	009058	008	008031	1
009	009059	008	008031	7
009	009061	008	008031	4
009	009062	008	008031	2
009	009064	008	008031	2
009	009065	008	008031	4
009	009066	008	008031	1
009	009068	008	008031	11
009	009069	008	008031	1
010	010001	008	008031	1
010	010007	008	008031	1
010	010008	008	008031	2
010	010017	008	008031	1
010	010025	008	008031	35
010	010033	008	008031	1
010	010055	008	008031	1
013	013133	008	008031	1
015	015050	008	008031	1
015	015093	008	008031	1
015	015146	008	008031	8
015	015189	008	008031	1
018	018153	008	008031	1
033	033005	008	008031	1
033	033042	008	008031	4
034	034027	008	008031	4
045	045007	008	008031	1
046	046018	008	008031	1
047	047011	008	008031	1
051	051039	008	008031	1
098	098019	008	008031	1
108	108015	008	008031	1
008	008002	008	008032	12
008	008011	008	008032	7
008	008029	008	008032	12
008	008032	008	008032	64
008	008035	008	008032	2
008	008038	008	008032	1
008	008043	008	008032	6
008	008058	008	008032	4
008	008059	008	008032	1
008	008063	008	008032	7
008	008065	008	008032	13
008	008010	008	008033	3
008	008019	008	008033	1
008	008020	008	008033	3
008	008031	008	008033	8
008	008033	008	008033	25
008	008042	008	008033	1
008	008045	008	008033	2
009	009006	008	008033	1
008	008034	008	008034	18
008	008046	008	008034	1
009	009002	008	008034	1
009	009060	008	008034	1
009	009068	008	008034	1
008	008006	008	008035	6
008	008014	008	008035	1
008	008024	008	008035	1
008	008035	008	008035	41
008	008050	008	008035	1
008	008055	008	008035	4
008	008059	008	008035	11
008	008061	008	008035	7
008	008037	008	008037	5
008	008001	008	008038	6
008	008038	008	008038	16
008	008055	008	008038	2
008	008059	008	008038	2
008	008065	008	008038	9
009	009006	008	008038	1
008	008008	008	008039	32
008	008011	008	008039	6
008	008014	008	008039	2
008	008016	008	008039	2
008	008029	008	008039	2
008	008031	008	008039	11
008	008032	008	008039	1
008	008035	008	008039	1
008	008039	008	008039	332
008	008053	008	008039	1
008	008055	008	008039	256
008	008056	008	008039	4
008	008059	008	008039	36
008	008061	008	008039	1
008	008062	008	008039	7
008	008063	008	008039	24
008	008065	008	008039	17
009	009068	008	008039	1
010	010025	008	008039	1
020	020039	008	008039	1
008	008008	008	008040	5
008	008011	008	008040	5
008	008029	008	008040	1
008	008039	008	008040	1
008	008040	008	008040	87
008	008053	008	008040	1
008	008055	008	008040	5
008	008058	008	008040	5
008	008063	008	008040	6
008	008065	008	008040	11
008	008022	008	008041	5
008	008031	008	008041	8
008	008041	008	008041	48
008	008054	008	008041	4
008	008055	008	008041	1
008	008059	008	008041	1
004	004039	008	008042	1
004	004155	008	008042	3
008	008003	008	008042	5
008	008004	008	008042	10
008	008005	008	008042	7
008	008009	008	008042	18
008	008010	008	008042	15
008	008012	008	008042	6
008	008018	008	008042	12
008	008019	008	008042	6
008	008020	008	008042	8
008	008023	008	008042	9
008	008031	008	008042	107
008	008034	008	008042	8
008	008037	008	008042	6
008	008042	008	008042	229
008	008045	008	008042	21
008	008046	008	008042	28
008	008048	008	008042	13
008	008049	008	008042	24
008	008055	008	008042	2
008	008064	008	008042	1
008	008066	008	008042	19
009	009001	008	008042	1
009	009002	008	008042	8
009	009006	008	008042	3
009	009007	008	008042	1
009	009015	008	008042	1
009	009019	008	008042	1
009	009024	008	008042	1
009	009030	008	008042	1
009	009034	008	008042	1
009	009043	008	008042	1
009	009045	008	008042	6
009	009057	008	008042	1
009	009059	008	008042	1
009	009068	008	008042	4
010	010025	008	008042	1
008	008008	008	008043	7
008	008011	008	008043	4
008	008015	008	008043	9
008	008029	008	008043	4
008	008032	008	008043	5
008	008043	008	008043	80
008	008063	008	008043	1
008	008065	008	008043	9
008	008006	008	008044	1
008	008014	008	008044	9
008	008030	008	008044	1
008	008031	008	008044	11
008	008044	008	008044	53
008	008050	008	008044	5
008	008055	008	008044	11
008	008056	008	008044	6
008	008059	008	008044	16
008	008060	008	008044	3
004	004155	008	008045	2
008	008001	008	008045	2
008	008005	008	008045	5
